NUM_OPER,MONTOCREDITO_log_est,MONTOCUOTA_log_est,SALDOCAPITAL_POR_VENCER_log_est,NUMERORENEGOCIACION_log_est,PLAZO_est,TASAINTERES_est,DIAS_MADURACION_est,DIAS_RESTANTES_est,PRODUCTO_COD_PROD_2_e,TIPOTASACOD_V_e,PERIOD_PAGO_OTROS_e
2223,-0.028301235,-0.09206173,-1.3311502,0.0,0.22095191,-0.07902781,0.15538673,0.013534013,-0.0065822545,0.0,0.0
2228,-0.044679772,-0.027863085,-1.2987365,0.0,0.2031314,-0.13930038,0.15539818,0.03018642,-0.0066078566,0.0,0.0
2241,-0.012852095,-0.0071587665,1.6367732,0.0,-0.005662872,-0.015664764,0.042403024,0.003159602,-0.0046002436,0.0,0.0
2242,-0.0515049,0.019774148,-1.3583493,0.0,-0.117960416,-0.00817169,0.1121932,-0.0024120202,-0.010282114,0.0,0.0
2247,-0.029589731,-0.088340476,-1.3572431,0.0,0.13164967,-0.07293236,0.1436801,0.012665644,-0.008398704,0.0,0.0
2252,-0.07227368,-0.030599037,-1.3407497,0.0,0.039492026,-0.065022856,0.1303309,0.021598386,-0.0114023555,0.0,0.0
2267,-0.08200422,-0.05355542,-1.3666611,0.0,-0.05581923,-0.058885865,0.093744315,0.0021674691,-0.009864043,0.0,0.0
2269,-0.044679772,-0.028712556,-1.3090281,0.0,0.176913,-0.15854019,0.13516375,0.03018642,-0.0066078566,0.0,0.0
2270,-0.0515049,0.019774148,-1.3583493,0.0,-0.117960416,-0.00817169,0.1121932,-0.0024120202,-0.010282114,0.0,0.0
2275,-0.05818159,-0.04147505,-1.4027121,0.0,-0.12202247,-0.03138774,0.0671584,-0.006308474,-0.009319741,0.0,0.0
2284,0.06278311,-0.021893801,-1.3972602,0.0,-0.11119635,-0.021972649,0.10733482,-0.0016961857,-0.007758099,0.0,0.0
2300,0.018809766,0.0070331357,1.6080528,0.0,-0.038083907,-0.005923273,0.048104975,0.0028681166,-0.0044646966,0.0,0.0
2313,-0.04705418,-0.04501075,-1.398705,0.0,-0.13782373,-0.028488165,0.06648092,-0.00403502,-0.009612892,0.0,0.0
2314,-0.0515049,0.019774148,-1.3583493,0.0,-0.117960416,-0.00817169,0.1121932,-0.0024120202,-0.010282114,0.0,0.0
2320,-0.044679772,-0.027108189,-1.2743653,0.0,0.28227738,-0.15693581,0.19001983,0.03018642,-0.0066078566,0.0,0.0
2324,0.018743198,-0.00061719934,1.6038445,0.0,-0.026752573,-0.0076648016,0.050910812,0.0024523104,-0.0045192535,0.0,0.0
2364,-0.0068421173,-0.005831616,1.6548777,0.0,-0.026997976,-0.013075915,0.03731797,0.0017415448,-0.0047924616,0.0,0.0
2381,-0.05818159,-0.04147505,-1.4027121,0.0,-0.12202247,-0.03138774,0.0671584,-0.006308474,-0.009319741,0.0,0.0
2402,-0.059788626,-0.0763607,-1.391227,0.0,-0.010536007,-0.03017786,0.10297032,0.008252166,-0.011796027,0.0,0.0
2410,-0.0515049,0.019774148,-1.3583493,0.0,-0.117960416,-0.00817169,0.1121932,-0.0024120202,-0.010282114,0.0,0.0
2418,-0.08200422,-0.04275863,-1.3685875,0.0,-0.06068436,-0.06003813,0.090940274,0.002118612,-0.009864043,0.0,0.0
2422,-0.09665173,-0.043657638,-1.3749572,0.0,-0.030269526,-0.06457426,0.08856972,-7.5221295e-05,-0.009262201,0.0,0.0
2430,-0.06592103,-0.010350245,-1.4131138,0.0,-0.05304625,-0.052304387,0.07287042,0.0015654637,-0.010578137,0.0,0.0
2434,0.1051184,0.0016371103,1.4453323,0.0,0.024892816,-0.013645406,0.07242366,0.005103184,-0.0044646966,0.0,0.0
2454,-0.0120014995,-0.007009889,1.6052253,0.0,0.011513006,-0.009516304,0.046540488,0.006697951,-0.0050519607,0.0,0.0
2461,-0.019636352,-0.007437245,1.619354,0.0,0.011936799,-0.012452217,0.04381771,0.006443332,-0.005628858,0.0,0.0
2474,0.032921597,-0.021933198,-1.4411833,0.0,-0.09947622,-0.016359814,0.051320456,0.019108208,-0.010297634,0.0,0.0
2476,-0.02768289,-0.021026399,-1.1764691,0.0,0.08863306,0.017898634,0.19363673,0.03578048,-0.014848994,0.0,0.0
2477,-0.058232725,-0.04147505,-1.4026537,0.0,-0.12184482,-0.03138774,0.06696411,-0.006104978,-0.0095140245,0.0,0.0
2491,-0.052620616,-0.04876601,-1.3847213,0.0,-0.09872046,-0.045099184,0.0719867,-0.0043312325,-0.010702569,0.0,0.0
2506,0.06374093,-0.010524662,-1.3832024,0.0,0.016241506,-0.028880805,0.13642155,0.0051593,-0.009788141,0.0,0.0
2531,-0.052550513,-0.04876601,-1.3835615,0.0,-0.098920844,-0.045099184,0.07060961,-0.0043312325,-0.010354865,0.0,0.0
2543,-0.025548913,-0.0046155374,-1.1215979,0.0,0.0824713,0.016722865,0.21830426,0.03648688,-0.016308147,0.0,0.0
2544,-0.029753681,-0.0874721,-1.3169283,0.0,0.15774328,-0.07509988,0.12804955,0.010783721,-0.007340044,0.0,0.0
2590,-0.0024895251,-0.006767448,1.1553571,0.0,0.0023675957,0.3291492,0.091909245,0.07110079,-0.0042298087,0.0,0.0
2591,-0.015585079,-0.009011116,1.4677639,0.0,0.0045476877,0.014223214,0.07194862,0.10674846,-0.004238582,0.0,0.0
2595,-0.024577666,-0.009584051,1.5101218,0.0,-0.012124679,0.004939135,0.06599717,0.10588953,-0.004263912,0.0,0.0
2600,0.010145311,-0.00839695,1.6426994,0.0,-0.026826805,-0.017766498,0.0360149,0.004585956,-0.004058101,0.0,0.0
2603,-0.010230151,0.032436196,1.6064512,0.0,-0.023444947,-0.011500017,0.042142257,0.0046098772,-0.0040671905,0.0,0.0
2606,-0.014023694,0.032347154,1.4406573,0.0,0.0066215605,0.02309199,0.050968766,0.10056689,-0.003832662,0.0,0.0
2607,0.031443395,0.00080331444,-1.4108962,0.0,-0.0888346,-0.07540561,0.05226406,0.004888087,-0.008928795,0.0,0.0
2610,-0.02163376,-0.0091586,1.5385813,0.0,-0.017916387,0.0047415458,0.039736632,0.10588953,-0.0038429615,0.0,0.0
2618,-0.045248125,0.02077564,-1.3273902,0.0,-0.01549766,-0.023110634,0.1376173,-5.490915e-05,-0.010354865,0.0,0.0
2620,-0.025548913,-0.0046155374,-1.1215979,0.0,0.0824713,0.016722865,0.21830426,0.03648688,-0.016308147,0.0,0.0
2621,-0.070917524,0.048679095,-1.4118572,0.0,-0.09801645,-0.024350977,0.084222995,-0.0034041333,-0.010255672,0.0,0.0
2622,-0.052550513,-0.04876601,-1.3835615,0.0,-0.098920844,-0.045099184,0.07060961,-0.0043312325,-0.010354865,0.0,0.0
2633,-0.08463997,-0.059562802,-1.3669243,0.0,-0.04204352,-0.058885865,0.08938297,0.0021503211,-0.010354865,0.0,0.0
2637,-0.04772707,-0.04501075,-1.3975241,0.0,-0.13686264,-0.028488165,0.06478223,-0.0038315237,-0.009586777,0.0,0.0
2638,-0.08463997,-0.04876601,-1.3688508,0.0,-0.04690865,-0.06003813,0.08657893,0.002101464,-0.010354865,0.0,0.0
2642,0.090519205,0.10981544,-1.2460184,0.0,-0.07239408,0.029817168,0.2148912,-0.00047523202,-0.007830851,0.0,0.0
2649,-0.047038037,-0.04501075,-1.3974557,0.0,-0.13716838,-0.028488165,0.06455635,-0.0038315237,-0.009812653,0.0,0.0
2663,-0.05785487,-0.0319672,-1.400582,0.0,-0.123871334,-0.037590314,0.06302906,-0.006104978,-0.009307312,0.0,0.0
2670,-0.1280308,-0.03934933,-1.282797,0.0,0.109997354,-0.07402079,0.09222931,0.059597414,-0.030162053,0.0,0.0
2680,-0.06271042,-0.047543384,-1.4017453,0.0,-0.09889937,-0.032788582,0.05690128,-0.008486034,-0.008977002,0.0,0.0
2687,0.090233825,0.03798122,-1.3764203,0.0,-0.094454035,-0.012044646,0.11901467,-0.0011302247,-0.008458486,0.0,0.0
2697,-0.05440226,-0.07154316,-1.3346514,0.0,0.09123318,-0.05269188,0.10228003,0.103056334,-0.011780105,0.0,0.0
2708,-0.052835893,-0.04876601,-1.3842162,0.0,-0.09400015,-0.045099184,0.067256436,-0.0043312325,-0.0109825,0.0,0.0
2709,0.008180197,-0.0027378965,-1.1587164,0.0,0.05203474,0.039837122,0.25161117,0.05970762,-0.016308147,0.0,0.0
2725,0.09532433,-0.040367395,-1.2391026,0.0,0.086245246,0.059472624,0.23819281,0.15917006,-0.01237412,0.0,0.0
2737,-0.044842422,-0.041185953,-1.3970435,0.0,-0.10200762,-0.033482403,0.065162115,-0.008717105,-0.010857685,0.0,0.0
2740,-0.010880254,0.026483273,1.5324377,0.0,-0.005560211,-0.020486664,0.056445684,0.062339503,-0.00438172,0.0,0.0
2742,-0.047543515,0.019774148,-1.3588222,0.0,-0.11264237,-0.00817169,0.105323456,-0.004276066,-0.010354865,0.0,0.0
2745,0.042672846,-0.021893801,-1.445922,0.0,-0.102717444,-0.021014247,0.0791838,-0.0057055624,-0.010503443,0.0,0.0
2749,0.058806702,0.025600502,-1.399793,0.0,-0.084139846,-0.017456334,0.0018782741,0.030379301,-0.011091925,0.0,0.0
2756,0.04251881,-0.021893801,-1.4290069,0.0,-0.10448482,-0.025021462,0.063816406,-0.0017797551,-0.010048492,0.0,0.0
2764,-0.031052146,-0.021735158,-1.1744802,0.0,0.09294371,0.021734998,0.20125085,0.059625402,-0.019749954,0.0,0.0
2774,-0.031052146,-0.021735158,-1.1744802,0.0,0.09294371,0.021734998,0.20125085,0.059625402,-0.019749954,0.0,0.0
2775,-0.0064605563,-0.006300399,-1.2353678,0.0,-0.1059504,0.027950663,0.18622825,0.08671923,-0.012484312,0.0,0.0
2796,0.029487345,0.01722682,-1.2822444,0.0,0.10894623,-0.0038090928,0.17648672,0.056055542,-0.014922159,0.0,0.0
2848,-0.013508575,0.0003604294,-1.3602928,0.0,-0.049088668,-0.00054976065,0.053486463,0.108789936,-0.010259109,0.0,0.0
2850,-0.055294685,-0.023734685,-1.3619468,0.0,0.030699935,-0.08998985,0.009187478,-0.041277014,-0.0152938,0.0,0.0
2858,-0.05876624,-0.0058861542,-1.3627981,0.0,-0.10833995,-0.032899585,-0.01423879,-0.0110945655,-0.009689739,0.0,0.0
2868,-0.03285823,-0.019564139,-1.3385632,0.0,0.056965876,-0.089260936,-0.0473273,-0.0731594,-0.016044999,0.0,0.0
2877,0.08789935,0.02353647,-1.2606584,0.0,0.26857793,0.05861608,0.1311613,0.22087838,-0.010390352,0.0,0.0
2899,-0.048178427,-0.007702824,-1.3829232,0.0,-0.12799992,-0.03359856,0.016124303,-0.008800443,-0.010633729,0.0,0.0
2907,0.061545778,-0.03408353,-1.351164,0.0,-0.09084266,-0.029835321,0.06173103,-0.0126428995,-0.0084007755,0.0,0.0
2936,-0.057295773,0.005065425,-1.3890386,0.0,-0.11284893,-0.043629415,0.014839929,-0.011691497,-0.0091141425,0.0,0.0
2939,0.016754922,-0.008876825,1.658519,0.0,-0.024906801,-0.013612405,0.01388511,-0.00075864646,-0.0046072267,0.0,0.0
2949,-0.011796281,0.004240711,1.6941696,0.0,-0.03988799,-0.015574826,0.0094089,0.00012509408,-0.0042880774,0.0,0.0
2956,0.068226196,0.025791492,-1.3788064,0.0,-0.07716166,-0.018948916,0.056492627,-0.016086314,-0.011058452,0.0,0.0
2969,-0.053857945,-0.0076733255,-1.3719763,0.0,-0.0910041,-0.051824782,0.029646628,-0.014403617,-0.011345245,0.0,0.0
2978,-0.049571183,-0.011646126,-1.3375239,0.0,0.00884003,-0.038752917,-0.0068825767,-0.07347391,-0.02244729,0.0,0.0
2982,0.063768186,0.015825026,-1.2618228,0.0,0.2677762,0.05861608,0.12811764,0.22291987,-0.010390352,0.0,0.0
2984,0.016754922,-0.008876825,1.6584456,0.0,-0.024686756,-0.013612405,0.0138117615,-0.00075864646,-0.004680575,0.0,0.0
2995,-0.0020360528,-0.034186535,-1.3764158,0.0,-0.08163393,-0.0076188017,0.05917352,0.06989831,-0.010424156,0.0,0.0
3014,0.037310254,-0.03408353,-1.4008869,0.0,-0.09030966,-0.029710997,0.039743345,-0.00892208,-0.011073368,0.0,0.0
3057,-0.07381912,0.03648937,-1.3840293,0.0,-0.0827976,-0.029752016,0.05487651,-0.007827378,-0.011073368,0.0,0.0
3061,-0.049809694,-0.0029823522,-1.3800577,0.0,-0.12038549,-0.03253345,0.0022875015,-0.009506777,-0.010725059,0.0,0.0
3062,-0.0497422,-0.0029823522,-1.3800639,0.0,-0.11957493,-0.03253345,0.0019742558,-0.009814052,-0.01097621,0.0,0.0
3064,0.08921177,0.031338632,-1.3173271,0.0,-0.07670538,-0.016925693,0.05415154,-0.012026109,-0.009028411,0.0,0.0
3065,-0.103391506,-0.007334059,-1.365907,0.0,-0.001082543,-0.07112414,0.04116194,-0.013610411,-0.009054408,0.0,0.0
3068,-0.058470525,0.005340722,-1.3882936,0.0,-0.114233635,-0.042605046,0.016358642,-0.011758941,-0.010050772,0.0,0.0
3073,0.061475676,-0.02853639,-1.3376673,0.0,-0.08822554,-0.026853696,0.03752813,-0.01259207,-0.00882123,0.0,0.0
3074,-0.031569738,-0.019175114,-1.3297038,0.0,0.09891286,-0.111078486,-0.08673502,-0.066234544,-0.014228548,0.0,0.0
3076,-0.05050206,-0.0005721473,-1.3711807,0.0,-0.09751221,-0.052626092,0.029294893,-0.01834555,-0.0109948255,0.0,0.0
3078,-0.04983914,-0.0029823522,-1.3801275,0.0,-0.119916804,-0.03253345,0.0022254083,-0.009814052,-0.010725059,0.0,0.0
3093,-0.058441076,0.005340722,-1.3882236,0.0,-0.11470232,-0.042605046,0.016420735,-0.011451667,-0.010050772,0.0,0.0
3095,0.068226196,0.023639474,-1.377575,0.0,-0.07745188,-0.019308034,0.058121484,-0.016145136,-0.011058452,0.0,0.0
3098,-0.0152030615,-0.051120583,-1.3724319,0.0,0.05564357,-0.09421855,-0.009620162,-0.027228419,-0.013228079,0.0,0.0
3117,0.068226196,0.023639474,-1.3779027,0.0,-0.076283164,-0.019570988,0.056374736,-0.014976424,-0.011058452,0.0,0.0
3122,-0.049571183,-0.011646126,-1.3378516,0.0,0.010008741,-0.03901587,-0.00862932,-0.072305195,-0.02244729,0.0,0.0
3162,-0.04974053,-0.0028993932,-1.3830944,0.0,-0.11015775,-0.032817896,-0.0019253213,-0.012352664,-0.010725059,0.0,0.0
3166,-0.058371916,0.0054236813,-1.3912603,0.0,-0.10447458,-0.042889494,0.012207914,-0.014297554,-0.010050772,0.0,0.0
3170,0.06487289,0.023442809,-1.3163563,0.0,-0.077902295,-0.03941114,0.0639613,-0.010460103,-0.009187268,0.0,0.0
3172,0.068226196,0.023639474,-1.3779027,0.0,-0.076283164,-0.019570988,0.056374736,-0.014976424,-0.011058452,0.0,0.0
3181,0.08348918,-0.027445454,-1.3011303,0.0,0.021284513,-0.041352082,0.06282955,-0.004961109,-0.0084007755,0.0,0.0
3187,-0.05037322,0.011095241,-1.3644084,0.0,0.092091314,-0.11509903,0.05680169,0.0054753684,-0.013730383,0.0,0.0
3189,0.020921487,-0.0085832765,1.6184772,0.0,0.0065280516,-0.01641458,0.01884354,0.0010396952,-0.0044150096,0.0,0.0
3193,0.06807216,0.023639474,-1.3626968,0.0,-0.072563365,-0.022638917,0.04041977,-0.014958211,-0.010825597,0.0,0.0
3200,-0.049777687,-0.008049348,-1.3840219,0.0,-0.11824883,-0.034845114,0.016356176,-0.014150234,-0.01097621,0.0,0.0
3211,-0.04974053,-0.0028993932,-1.3830944,0.0,-0.11015775,-0.032817896,-0.0019253213,-0.012352664,-0.010725059,0.0,0.0
3223,-0.009656856,-0.0030420963,1.6438694,0.0,0.014440349,-0.022206308,0.017191485,0.00048950774,-0.0046882173,0.0,0.0
3236,-0.049571183,-0.011646126,-1.337821,0.0,0.009899719,-0.038991343,-0.008466376,-0.07241422,-0.02244729,0.0,0.0
3242,-0.08587729,-0.008539228,-1.3572799,0.0,-0.03759277,-0.06681126,0.04358671,-0.006903729,-0.01092479,0.0,0.0
3248,-0.016716732,-0.0067551048,1.6587589,0.0,0.03770269,-0.02859824,0.0037879637,-0.0067361225,-0.005046071,0.0,0.0
3257,0.014057402,-0.008951406,1.6693786,0.0,-0.024862923,-0.013624808,0.0066409083,-0.001399162,-0.0048415223,0.0,0.0
3258,0.020166686,0.0030770088,1.6430345,0.0,-0.023568133,-0.012376598,0.01120226,-0.0002970299,-0.0048415223,0.0,0.0
3269,0.04720964,0.023368226,-1.3399366,0.0,-0.08874213,-0.03938661,0.026233176,-0.010447638,-0.010924753,0.0,0.0
3274,-0.07017742,0.057978313,-1.0757581,0.0,-0.0049762996,-0.07797711,0.020809816,0.13607126,-0.007495469,0.0,0.0
3275,-0.040901653,-0.0077479077,-1.3740181,0.0,-0.0991006,-0.052063208,0.021141665,-0.012720313,-0.011159403,0.0,0.0
3282,-0.024736937,0.015067062,-1.3283082,0.0,-0.036814243,-0.02102131,0.065956354,0.073046416,-0.009857044,0.0,0.0
3285,-0.069975145,-0.008613809,-1.3595613,0.0,-0.046102293,-0.06681126,0.035894413,-0.008144159,-0.011159403,0.0,0.0
3289,-0.04132914,-0.008310553,-1.3465569,0.0,-0.107069746,-0.031525392,-0.03444873,-0.009853754,-0.020210551,0.0,0.0
3300,0.08766404,0.023461888,-1.318853,0.0,-0.00454526,0.021304253,0.07408494,0.11451938,-0.010415712,0.0,0.0
3314,0.093101114,0.024459165,-1.2969768,0.0,0.022074906,-0.04560957,0.05804726,-0.0058494345,-0.01013826,0.0,0.0
3325,-0.007143833,-0.0014445218,1.6972657,0.0,-0.03787463,-0.01262783,0.002559868,0.00035851757,-0.0046960963,0.0,0.0
3328,0.34190643,-0.00027624064,-1.2165172,0.0,0.1042819,-0.065669656,0.12805688,-0.024510827,-0.010924753,0.0,0.0
3331,-0.036854345,-0.0029739744,-1.3847531,0.0,-0.11856722,-0.03279337,-0.009103997,-0.011838071,-0.010959674,0.0,0.0
3342,-0.028364392,-0.015460822,-1.3322855,0.0,0.08147661,-0.12523073,-0.06070187,-0.06501635,-0.01422919,0.0,0.0
3346,-0.045553006,0.0050251214,-1.3937242,0.0,-0.112746246,-0.042937346,0.005310633,-0.013802679,-0.009416033,0.0,0.0
3361,-0.03525509,-0.007694447,-1.3875362,0.0,-0.127478,-0.03385848,0.0051076743,-0.010512054,-0.010617193,0.0,0.0
3363,-0.069975145,-0.008613809,-1.3595613,0.0,-0.046102293,-0.06681126,0.035894413,-0.008144159,-0.011159403,0.0,0.0
3369,-0.069975145,-0.008613809,-1.3595613,0.0,-0.046102293,-0.06681126,0.035894413,-0.008144159,-0.011159403,0.0,0.0
3374,0.014057402,-0.008951406,1.6693786,0.0,-0.024862923,-0.013624808,0.0066409083,-0.001399162,-0.0048415223,0.0,0.0
3386,-0.03798653,-0.0012351298,-1.3728577,0.0,-0.10483665,-0.052864518,0.020920197,-0.016662246,-0.0110468175,0.0,0.0
3388,0.05844433,0.025431708,-1.2994083,0.0,0.040836927,-0.06843112,0.055170055,-0.0057396884,-0.010924753,0.0,0.0
3392,0.04413856,-0.02861097,-1.3610317,0.0,-0.09794837,-0.027092122,-0.0020362986,-0.012139264,-0.010558715,0.0,0.0
3409,-0.029652886,-0.02035732,-1.3392756,0.0,0.05074227,-0.09109935,-0.051689535,-0.062434223,-0.01604564,0.0,0.0
3410,-0.045485735,0.0048184344,-1.3937842,0.0,-0.11280268,-0.042816117,0.0053779073,-0.013802679,-0.009348758,0.0,0.0
3422,0.040254787,-0.03415811,-1.3868536,0.0,-0.095198356,-0.029115345,0.03632763,-0.0154711,-0.011064926,0.0,0.0
3423,0.04875634,-0.0013850059,1.6587937,0.0,-0.054722644,-0.012964425,0.01216337,-0.009507109,-0.0047371387,0.0,0.0
3432,0.067120984,0.011783639,-1.3431246,0.0,-0.01687276,-0.020814892,0.06184354,0.018063089,-0.009855782,0.0,0.0
3445,0.050351415,-0.014558415,-1.0941563,0.0,0.6517464,-0.01782009,0.17160678,0.06387425,-0.024635373,0.0,0.0
3462,-0.028364392,-0.019965595,-1.3351297,0.0,0.069275305,-0.093681484,-0.07270084,-0.06501635,-0.01422919,0.0,0.0
3465,-0.035503875,0.006498427,-1.3717744,0.0,-0.115043625,-0.05854805,0.022514937,-0.014499767,-0.010212962,0.0,0.0
3469,-0.036854345,-0.0029739744,-1.3837284,0.0,-0.11807523,-0.03279337,-0.008985722,-0.013473017,-0.010959674,0.0,0.0
3473,0.066152066,-0.027520034,-1.3240893,0.0,0.009938065,-0.041327555,0.025389012,-0.0056770146,-0.01013826,0.0,0.0
3474,-0.018650992,-0.0055144452,1.6550555,0.0,0.048361253,-0.03583415,0.003375628,-0.00597752,-0.00441813,0.0,0.0
3479,-0.069975145,-0.0077479077,-1.3598217,0.0,-0.047752395,-0.06700215,0.037137464,-0.008151662,-0.011159403,0.0,0.0
3508,0.07024272,0.023640495,-1.3642839,0.0,-0.09169919,-0.019393358,0.057324138,-0.0136634,-0.011064926,0.0,0.0
3516,0.055212703,0.023856204,-1.3614587,0.0,-0.09375655,-0.01952668,0.07268234,-0.014841974,-0.011064926,0.0,0.0
3531,-0.028079726,0.006934978,-1.3669156,0.0,-0.09465868,-0.042796336,0.08557802,-0.014509565,-0.009348758,0.0,0.0
3539,-0.05120927,-0.014506223,-1.348021,0.0,-0.03462042,-0.04210876,0.026751792,-0.056800433,-0.015074238,0.0,0.0
3565,0.016684476,0.0022116073,1.6365498,0.0,-0.026061183,-0.012476931,0.024225894,0.000105101906,-0.0048415223,0.0,0.0
3566,-0.044296794,0.0074203582,-1.3287251,0.0,-0.09683452,-0.05040416,0.056659456,-0.01181992,-0.013369031,0.0,0.0
3568,-0.03236599,-0.011196955,-1.33365,0.0,-0.03563676,-0.038908426,0.010431182,-0.07157981,-0.022681905,0.0,0.0
3590,-0.023990411,-0.0043393867,-1.3241369,0.0,-0.08154238,-0.031442475,0.044436228,-0.013963731,-0.020277826,0.0,0.0
3597,0.05297752,0.03052428,-1.2678291,0.0,-0.0012169664,-0.018318482,0.16943927,0.023548996,-0.0061451793,0.0,0.0
3606,-0.08409723,0.03253924,-1.3704141,0.0,-0.09693063,-0.030929063,0.06828297,-0.0025368112,-0.011193186,0.0,0.0
3608,-0.035212316,-0.0016985185,-1.3587638,0.0,-0.08323404,-0.056876943,0.08228473,-0.015088175,-0.010320401,0.0,0.0
3623,-0.038559116,-0.0014873169,-1.314005,0.0,0.040982053,-0.08024665,0.046573788,-0.009244351,-0.012741763,0.0,0.0
3631,0.018385647,-0.03411918,-1.3904469,0.0,-0.099226154,-0.03214226,0.028647322,-0.0060393885,-0.014166083,0.0,0.0
3635,0.018385647,-0.03411918,-1.3957272,0.0,-0.08726687,-0.031224877,0.025016315,-0.009876518,-0.014294343,0.0,0.0
3637,0.055111066,0.020643521,-1.3510491,0.0,-0.09198389,-0.020866122,0.031234112,-0.011948258,-0.013867052,0.0,0.0
3639,-0.042124555,-0.008082512,-1.34867,0.0,-0.051396098,-0.052781183,0.010128703,-0.018537067,-0.016428022,0.0,0.0
3644,-0.025994714,0.0043529216,-1.3649856,0.0,-0.097023904,-0.052446444,0.039765142,-0.014378132,-0.014719622,0.0,0.0
3656,-0.025954844,-0.0037865255,-1.3343285,0.0,-0.06632151,-0.032231018,0.010477314,-0.008282172,-0.023543995,0.0,0.0
3658,-0.04712812,0.00856149,-1.3531617,0.0,-0.05098112,-0.07284133,0.054606576,-0.008939894,-0.013449905,0.0,0.0
3662,-0.021092223,-0.006143794,-1.3701632,0.0,-0.0821741,-0.052247215,0.036605988,-0.01537002,-0.014846031,0.0,0.0
3663,0.031466216,0.023407156,-1.3489299,0.0,-0.07792212,-0.040621046,0.0061446275,-0.014619548,-0.014611378,0.0,0.0
3667,-0.03217203,-0.01086088,-1.3404323,0.0,-0.02548257,-0.039567817,-0.029646972,-0.05946981,-0.025948074,0.0,0.0
3670,0.018385647,-0.03411918,-1.3954048,0.0,-0.091940515,-0.03214226,0.017477427,-0.0060393885,-0.014555108,0.0,0.0
3674,0.2162471,0.008059154,-1.2921572,0.0,-0.035602774,-0.057004336,0.014832964,0.016270503,-0.0196505,0.0,0.0
3675,-0.022664003,0.006265771,-1.3781613,0.0,-0.0692368,-0.05690192,0.0022746674,-0.01173864,-0.020442754,0.0,0.0
3683,0.013720561,0.003497746,1.6505743,0.0,0.0008484898,-0.014798236,-0.010279753,-0.0009371029,-0.006228744,0.0,0.0
3687,0.023391984,-0.027506445,-1.3806367,0.0,-0.0633106,-0.027277235,-0.056503605,-0.012679793,-0.018990418,0.0,0.0
3701,0.05080195,0.024472754,-1.3644022,0.0,-0.058649287,-0.019264312,-0.019224238,-0.011444284,-0.01942161,0.0,0.0
3704,-0.024427705,-0.004494494,-1.3366901,0.0,-0.032999367,-0.030311614,0.008403955,-0.011787038,-0.019733453,0.0,0.0
3706,0.016328368,-0.033053584,-1.4059635,0.0,-0.071739584,-0.030757908,-0.012143315,-0.0064624595,-0.019720638,0.0,0.0
3708,-0.017367503,-0.013997289,-1.3522336,0.0,-0.02113055,-0.038518496,-0.060117994,-0.05972172,-0.02097184,0.0,0.0
3709,-0.031372957,0.004405931,-1.3756893,0.0,-0.02717759,-0.041804843,0.049792204,-0.012348965,-0.017843967,0.0,0.0
3717,-0.05458787,-0.005421644,-1.3812293,0.0,-0.01829396,-0.057591323,-0.0075570852,-0.014867959,-0.017010778,0.0,0.0
3720,-0.017181993,-0.004971553,-1.3562336,0.0,0.017360866,-0.06880923,0.010248123,-0.012019087,-0.019578982,0.0,0.0
3721,-0.017991425,-0.0013278871,-1.3560678,0.0,0.014317187,-0.06959648,0.008324305,-0.011487301,-0.01735606,0.0,0.0
3724,-0.0061854897,0.016296132,-1.3551663,0.0,0.099010326,-0.1354582,-0.19775757,-0.02625917,-0.018403878,0.0,0.0
3732,-0.006612298,-0.004936676,-1.4097282,0.0,-0.048002608,-0.029802028,-0.094194435,-0.01084043,-0.023149418,0.0,0.0
3738,0.030126909,-0.0011699309,-1.4058424,0.0,-0.03668265,-0.025030164,-0.14841746,-0.013634158,-0.026616354,0.0,0.0
3743,0.022502923,-0.005510299,-1.4029392,0.0,-0.031185227,-0.024697552,-0.14607382,-0.012746505,-0.026616354,0.0,0.0
3744,0.01597453,-0.011160444,-1.4247658,0.0,-0.0370106,-0.025792088,-0.13043535,0.01660649,-0.026247285,0.0,0.0
3751,-0.013564559,0.002093562,-1.414252,0.0,-0.045600697,-0.036913127,-0.088383675,-0.012040109,-0.018605337,0.0,0.0
3755,-0.029640334,-0.014727432,-1.3788667,0.0,0.06936442,-0.086353585,-0.14207928,-0.023889696,-0.017731566,0.0,0.0
3757,0.011252095,-0.00015348627,1.7052529,0.0,0.0012489115,-0.014283043,-0.058961667,-0.0011088923,-0.0068494845,0.0,0.0
3759,-0.00080900965,0.024078503,-1.3583199,0.0,-0.016858052,-0.052009508,-0.1295275,0.016653545,-0.024350634,0.0,0.0
3764,-0.0061854897,0.016296132,-1.355398,0.0,0.098963134,-0.1354582,-0.19881555,-0.02625917,-0.017066985,0.0,0.0
3767,-0.009354201,-0.006785778,-1.3775649,0.0,0.0028695844,-0.03138639,-0.15208507,-0.026999779,-0.02173321,0.0,0.0
3773,-0.01056366,-0.006654859,-1.4017532,0.0,-0.018376496,-0.04521312,-0.10894726,-0.012169319,-0.023588117,0.0,0.0
3779,-0.009385091,-0.006785778,-1.3777782,0.0,0.0028064155,-0.03138639,-0.1530367,-0.026999779,-0.020474292,0.0,0.0
3785,-0.01021386,-0.006654859,-1.4018534,0.0,-0.018404901,-0.04521312,-0.10951819,-0.012169319,-0.02323832,0.0,0.0
3787,0.01610308,-0.011150818,-1.3656907,0.0,-0.019615427,-0.04817132,-0.10497253,0.016552038,-0.024196807,0.0,0.0
