NUM_OPER,FECHA_CORTE,DIASMORA,TARGET,particion,P_xgboost,P_lightgbm,P_ensemble,P_principal,score_if,flag_if,dist_cluster_riesgo,flag_kmeans,dist_nucleo_dbscan,flag_dbscan,votos_anomalia,MONTOCREDITO_log_est,MONTOCUOTA_log_est,SALDOCAPITAL_POR_VENCER_log_est,NUMERORENEGOCIACION_log_est,PLAZO_est,TASAINTERES_est,DIAS_MADURACION_est,DIAS_RESTANTES_est,PRODUCTO_COD_PROD_2_e,TIPOTASACOD_V_e,PERIOD_PAGO_OTROS_e,n_cortes,pendiente_mensual,en_mora,score_anomalia
269,2019-12-31,0,0,train,0.21274257,0.04433803864126562,0.12854030285182177,0.21274257,-0.010136133912414746,0,10.049878607111207,0,0.0,0,0,-0.09479964367748854,-0.10812215675989767,-0.6046303609134367,0.0,-0.08605332572036825,0.9285290401925196,2.8367400834865815,-1.5992216492026277,1.0,1.0,0.0,8.0,0.0463924974203363,0,0.6222410865874364
282,2019-12-31,0,0,train,0.32087103,0.08398813232248212,0.20242957882317497,0.32087103,-0.15724153758273973,0,10.433969189786463,0,0.0,0,0,0.03439001631167122,-0.014700733821403704,-0.5629324335601582,0.0,-0.09477734347368769,0.9285290401925196,2.8249757251901673,-1.6013180380192433,1.0,1.0,0.0,4.0,-0.0046753666258792055,0,0.4966044142614601
283,2019-12-31,0,0,train,0.22193344,0.05917735014534345,0.14055539475965673,0.22193344,-0.10268142930161106,0,10.11201577771253,0,0.0,0,0,0.9102649367018151,0.32526247756544785,0.44990711249459914,0.0,1.4973558965071099,-0.6692886183776768,2.8249757251901673,-0.07095420188971276,1.0,1.0,0.0,14.0,-0.0494283561194396,0,0.5826259196378042
317,2019-12-31,4,0,train,0.40880695,0.1513171605868365,0.2800620552203668,0.40880695,-0.04361362913172717,0,9.628304003875819,0,0.0,0,0,0.47913395649660273,0.017668170668379102,0.32368556588039465,0.0,1.510441923137089,-0.6692886183776768,2.7583110281771512,-0.022737259107549465,1.0,1.0,0.0,22.0,2.9535672978379697e-17,0,0.6262026032823996
334,2019-12-31,0,0,train,0.26581216,0.040407896231993305,0.15311002740829402,0.26581216,-0.21152422562563655,0,11.88080634272906,0,0.0,0,0,0.9102649367018151,0.32964611119040743,0.46331395069034625,0.0,1.508260918698759,-0.6692886183776768,2.730860858818851,-0.010158926207854692,1.0,1.0,0.0,4.0,0.0034872363298993066,0,0.18307866440294285
363,2019-12-31,381,1,val,0.8377466,0.9998534357218707,0.9188000279500467,0.8377466,0.14596224050096918,1,3.866583807267882,1,2.361972922716878,1,3,-1.1705150672121296,-0.5214992923370687,-2.7716137493894437,0.0,-0.8843009501490968,0.9285290401925196,2.6877248783986643,-2.2868371810526082,1.0,1.0,0.0,18.0,1.1174600471716701e-17,1,3.9592529711375213
368,2019-12-31,0,0,val,0.16810887,0.00741714155968691,0.08776300358919634,0.16810887,-0.16217985066724577,0,10.23021587147855,0,0.09147225955487019,0,0,0.9102649367018151,0.45258511169191024,0.3337676496642878,0.0,0.6903842543250618,-0.6692886183776768,2.672039067336778,-0.7648589001895411,1.0,1.0,0.0,4.0,0.00011789164545022876,0,0.692133559705716
378,2019-12-31,0,0,train,0.16810887,0.006774581692620139,0.08744172365566294,0.16810887,-0.1632689981233369,0,10.27627344698119,0,0.0,0,0,0.9102649367018151,0.45258511169191024,0.3337676496642878,0.0,0.6969272676400513,-0.6692886183776768,2.664196161805835,-0.754376956106462,1.0,1.0,0.0,8.0,3.85735602478562e-18,0,0.5045274476513866
414,2019-12-31,0,0,val,0.30329433,0.04227924563021591,0.17278678823277915,0.30329433,-0.15723215917510114,0,11.235619880511669,0,0.056375355719224654,0,0,0.03439001631167122,-0.01008784019702458,-0.41911228640858494,0.0,-0.10132035678867726,0.9285290401925196,2.640667445213006,-1.5090769300881484,1.0,1.0,0.0,3.0,-0.0057583174693669305,0,0.6049801924165252
423,2019-12-31,580,1,val,0.8377466,0.9998540397622317,0.9188003299702272,0.8377466,0.15353683433078613,1,6.117159746975752,1,1.2468884983305524,1,3,-0.6102990102508059,-0.11334159482632365,-2.7716137493894437,0.0,-0.882119945710767,0.9285290401925196,2.6328245396820633,-2.2553913488033714,1.0,1.0,0.0,20.0,1.1174600471716701e-17,1,3.944538766270515
462,2019-12-31,306,1,test,0.8377466,0.9998515211062542,0.9187990706422384,0.8377466,0.11268218498603766,1,2.74800849014153,1,0.762175492706311,1,3,-0.8550267838907901,-0.47627005234030695,-2.7716137493894437,0.0,-0.509168186756361,0.9285290401925196,2.5896885592618766,-1.8738485841792967,1.0,1.0,0.0,20.0,1.1174600471716701e-17,1,3.9496321448783247
526,2019-12-31,1,0,train,0.3235386,0.07437380147123686,0.19895620143485243,0.3235386,-0.16768633695917862,0,10.031148797751406,0,8.429369702178807e-08,0,0,0.5947035473879057,0.11908167213709975,0.3864978078458537,0.0,1.508260918698759,0.9285290401925196,2.5112595039524463,0.10723884752262985,1.0,1.0,0.0,6.0,0.005383265798196125,0,0.6491228070175438
531,2019-12-31,0,0,train,0.20091496,0.03627261922486521,0.11859379165236104,0.20091496,-0.16118270399872392,0,10.287510516254391,0,8.429369702178807e-08,0,0,0.14995554505204067,0.07925834195416176,-0.27964574375116674,0.0,-0.10568236566533698,0.9285290401925196,2.5112595039524463,-1.4440888767730586,1.0,1.0,0.0,25.0,-1.6649031783467385e-18,0,0.6174306734578381
533,2019-12-31,0,0,test,0.16864206,0.009137674047867165,0.08888986650820559,0.16864206,-0.17792489656838273,0,11.873744939607468,0,6.879844821961401e-05,0,0,0.14995554505204067,-0.08730788781357586,0.10914039262940704,0.0,0.7165563075850201,0.9285290401925196,2.507338051186975,-0.6516539040922881,1.0,1.0,0.0,6.0,-0.00016556863154935255,0,0.48443689869835876
538,2019-12-31,398,1,train,0.8377466,0.9990808219448319,0.9184137210615273,0.8377466,0.13735290222552898,1,4.536396905029748,1,0.5849814035534213,1,3,-0.09479964367748854,-0.025139206402786825,-2.7716137493894437,0.0,-0.09259633903535783,0.9285290401925196,2.503416598421503,-1.4273177662401324,1.0,1.0,0.0,25.0,1.1174600471716701e-17,1,3.9326542161856253
543,2019-12-31,0,0,train,0.16864206,0.0072037791983220875,0.08792291908343304,0.16864206,-0.15939621182396257,0,10.139854685373765,0,8.429369702178807e-08,0,0,0.14995554505204067,-0.006453549333138868,0.02481416537013114,0.0,0.3217945042473155,0.9285290401925196,2.4994951456560317,-1.0269075022665155,1.0,1.0,0.0,6.0,-8.439651529500242e-05,0,0.6417657045840407
612,2019-12-31,0,0,train,0.18269268,0.02314579706532715,0.1029192369239676,0.18269268,-0.16233216737203687,0,11.238574888528936,0,0.0,0,0,0.14995554505204067,0.08453847084349815,-0.2004244609190262,0.0,-0.10132035678867726,0.9285290401925196,2.4406733541739594,-1.4021611004407428,1.0,1.0,0.0,3.0,-0.001447031721931046,0,0.42303338992642897
613,2019-12-31,0,0,train,0.21121049,0.0381242050291306,0.12466734715110095,0.21121049,-0.1562367647453905,0,11.868330583407765,0,2.1073424255447017e-08,0,0,-0.09479964367748854,-0.0923237269675432,-0.27999735832525785,0.0,-0.1100443745419967,0.9285290401925196,2.4406733541739594,-1.410546655707206,1.0,1.0,0.0,5.0,0.000843989857954413,0,0.5005659309564233
636,2019-12-31,33,1,train,0.5569096,0.4262209176234574,0.49156526919266436,0.5569096,-0.07738863721259409,0,7.937846728586606,0,0.0,0,0,0.9102649367018151,0.3570114610466063,0.5123909023192492,0.0,1.508260918698759,0.9285290401925196,2.401458826519244,0.16593773438787213,1.0,1.0,0.0,4.0,0.016180948768274556,1,0.6301641199773628
662,2019-12-31,0,0,train,0.16864206,0.008761238903863074,0.08870164893620354,0.16864206,-0.18637143197324413,0,10.468064085011694,0,0.0,0,0,0.14995554505204067,-0.001368830215965356,0.05571916338591857,0.0,0.3217945042473155,0.9285290401925196,2.3740086571609433,-0.95982306013481,1.0,1.0,0.0,5.0,-3.605520639934359e-05,0,0.44680249009620826
675,2019-12-31,0,0,train,0.49349257,0.3460178982457885,0.419755235872734,0.49349257,-0.15502645121468273,0,10.1130491153231,0,0.0,0,0,0.9102649367018151,0.3520911623003084,0.5007424692304042,0.0,1.508260918698759,0.9285290401925196,2.362244298864529,0.18690162255403006,1.0,1.0,0.0,20.0,-0.012945623908711762,0,0.546406338426712
705,2019-12-31,174,1,train,0.8377466,0.9989622691682368,0.9183544446732297,0.8377466,0.04157042840665082,1,2.511792108209244,1,0.4126760510860929,0,2,0.14995554505204067,0.12180655391475324,-2.7716137493894437,0.0,-0.10350136122700712,0.9285290401925196,2.315186865678871,-1.337173047125653,1.0,1.0,0.0,11.0,1.1174600471716701e-17,1,2.926428975664969
715,2019-12-31,138,1,train,0.8377466,0.9995132529549837,0.9186299365666032,0.8377466,0.11260487430272803,1,2.7080900279860844,1,0.5493552911294013,1,3,1.6706017496094516,0.9156972302798105,-2.7716137493894437,0.0,1.49517489206878,-0.6692886183776768,2.3073439601479278,0.20367273308695644,1.0,1.0,0.0,13.0,1.1174600471716701e-17,1,3.942840973401245
730,2019-12-31,584,1,val,0.8377466,0.9979077431216422,0.9178271816499324,0.8377466,0.14380256673064262,1,6.140878160018853,1,0.7143994293897776,1,3,-0.09479964367748854,-0.16177425100065018,-2.7716137493894437,0.0,0.7121942987083604,0.9285290401925196,2.2877366963205703,-0.5384489079950351,1.0,1.0,0.0,25.0,1.1174600471716701e-17,1,3.9309564233163554
735,2019-12-31,0,0,train,0.1724001,0.0096950046419233,0.09104755333061665,0.1724001,-0.16950259578714455,0,10.206727618541565,0,8.429369702178807e-08,0,0,0.5947035473879057,0.2442836516853023,0.29634696177652514,0.0,0.6838412410100722,0.9285290401925196,2.2877366963205703,-0.5657019626110404,1.0,1.0,0.0,5.0,-1.1619296654649977e-18,0,0.6129032258064516
739,2019-12-31,46,1,train,0.8377466,0.9986251952061271,0.9181859076921749,0.8377466,-0.017778340619447497,0,6.395866034267438,0,1.8421528307092916,1,1,0.6654960381144984,0.3059688939926784,-2.7716137493894437,0.0,0.6860222454484021,0.9285290401925196,2.283815243555099,-0.5615091849778089,1.0,1.0,0.0,10.0,0.09504950259401629,1,1.8930390492359934
744,2019-12-31,62,1,train,0.8377466,0.9996412607813734,0.918693940479798,0.8377466,0.0453748300631136,1,2.8149557673873105,1,0.6270021979085084,1,3,0.9102649367018151,0.36608849207648536,-2.7716137493894437,0.0,1.510441923137089,0.9285290401925196,2.2759723380241557,0.23511856533619335,1.0,1.0,0.0,15.0,0.02800561359947527,1,3.9275608375778153
761,2019-12-31,1,0,train,0.17210318,0.004911702750704013,0.0885074421160327,0.17210318,-0.13887207791500966,0,9.96065139834363,0,0.0,0,0,1.3365948724039711,0.9515871344001364,0.30330332703337193,0.0,-0.08823433015869811,-0.6692886183776768,2.2642079797277415,-1.2952452707933373,1.0,1.0,0.0,13.0,1.2820539779718718e-17,0,0.5775325410299944
764,2019-12-31,255,1,test,0.8377466,0.9990019767985522,0.9183742984883874,0.8377466,0.0931195719280451,1,2.857077123822046,1,0.46815224331981703,0,2,0.03439001631167122,0.053488565161692016,-2.7716137493894437,0.0,-0.11222537898032657,0.9285290401925196,2.2602865269622696,-1.3162091589594953,1.0,1.0,0.0,13.0,1.1174600471716701e-17,1,2.932088285229202
774,2019-12-31,101,1,train,0.8377466,0.9997609369407755,0.918753778559499,0.8377466,0.06455228209520081,1,1.6090051475058382,1,0.0,0,2,-0.8550267838907901,-0.49324986252523667,-2.7716137493894437,0.0,-0.5113491911946909,0.9285290401925196,2.256365074196798,-1.69775192358357,1.0,1.0,0.0,25.0,0.09098693515577819,1,2.7337294850028298
777,2019-12-31,1,0,test,0.22075157,0.09167287766344503,0.1562122231692431,0.22075157,-0.16298807665059184,0,10.035755909624875,0,0.06614833855345706,0,0,1.0148127125095976,0.4224330624895374,0.5462439306123722,0.0,1.4973558965071099,-0.6692886183776768,2.252443621431327,0.23511856533619335,1.0,1.0,0.0,3.0,0.002495034382894026,0,0.7238256932654217
792,2019-12-31,605,1,train,0.8377466,0.9998515211062542,0.9187990706422384,0.8377466,0.15866904627575862,1,6.162380040909789,1,1.431383816363491,1,3,-1.1705150672121296,-0.4918350974409448,-2.7716137493894437,0.0,-0.8908439634640865,0.9285290401925196,2.2367578103694408,-2.0520416335916396,1.0,1.0,0.0,21.0,1.1174600471716701e-17,1,3.9496321448783247
800,2019-12-31,0,0,test,0.16864206,0.006211278644006773,0.08742666880627539,0.16864206,-0.15929778716129372,0,10.182398764315465,0,0.11027688762327353,0,0,0.14995554505204067,-0.016628096570014777,-0.06267637116399274,0.0,0.28689843323403774,0.9285290401925196,2.2328363576039694,-0.9178952838024941,1.0,1.0,0.0,16.0,3.6421533812323355e-18,0,0.7108092812676853
834,2019-12-31,0,0,val,0.20091496,0.018193478168549347,0.10955422112420311,0.20091496,-0.16220150567608305,0,10.238985483618118,0,0.061967230698713995,0,0,0.14995554505204067,0.09507595759753726,-0.08094734397359739,0.0,-0.10568236566533698,0.9285290401925196,2.193621829949254,-1.2742813826271793,1.0,1.0,0.0,5.0,0.000760403585971862,0,0.6847764572722128
846,2019-12-31,0,0,val,0.21121049,0.038211465884355235,0.12471097757871326,0.21121049,-0.15694052330238822,0,11.38294333408398,0,0.010960900874568004,0,0,-0.09479964367748854,-0.0818165909108649,-0.16015528605532645,0.0,-0.11222537898032657,0.9285290401925196,2.1818574716528394,-1.2742813826271793,1.0,1.0,0.0,3.0,0.0002924349344824162,0,0.5772495755517827
849,2019-12-31,0,0,train,0.17462453,0.014495335408071758,0.09455993393461908,0.17462453,-0.15817808967056218,0,10.195198547145578,0,8.429369702178807e-08,0,0,0.14995554505204067,-0.19323873111610035,0.2661489070139496,0.0,1.4886318787537904,0.9285290401925196,2.177936018887368,0.2665643975854303,1.0,1.0,0.0,8.0,-0.0016266618456150053,0,0.6338426711941142
860,2019-12-31,0,0,test,0.16857491,0.002461787923090208,0.08551835112964737,0.16857491,-0.16779488536229203,0,10.225501675730149,0,0.2478439269505054,0,0,-0.09479964367748854,-0.30493088536067664,-0.2508892189663685,0.0,0.6882032498867319,0.9285290401925196,2.1661716605909533,-0.4965211316627192,1.0,1.0,0.0,20.0,1.4934318484962878e-17,0,0.699490662139219
876,2019-12-31,0,0,val,0.16864206,0.005490077139351854,0.08706606805394793,0.16864206,-0.18839240964332699,0,10.438916210827323,0,0.02723707431236047,0,0,0.14995554505204067,-0.07254741907738589,0.1715350116863245,0.0,0.7100132942700305,0.9285290401925196,2.1504858495290673,-0.4671716882300981,1.0,1.0,0.0,4.0,-0.0012185259891112517,0,0.6123372948500283
883,2019-12-31,0,0,train,0.21426854,0.007843706474017165,0.11105612092480613,0.21426854,-0.17743845037478606,0,10.36541617316764,0,0.0,0,0,0.14995554505204067,0.10030628575113837,-0.03352633668916442,0.0,-0.07732930796704882,0.9285290401925196,2.1426429439981245,-1.2197752733951686,1.0,1.0,0.0,1.0,,0,0.47962648556876064
887,2019-12-31,1,0,train,0.16864206,0.005490077139351854,0.08706606805394793,0.16864206,-0.16715154463356235,0,9.954445986417005,0,0.0,0,0,0.14995554505204067,-0.06782021905208657,0.18975366424894266,0.0,0.7034702809550409,0.9285290401925196,2.138721491232653,-0.4671716882300981,1.0,1.0,0.0,25.0,-0.0009663539273392912,0,0.543010752688172
927,2019-12-31,0,0,train,0.19286261,0.026260912877711245,0.10956176393349597,0.19286261,-0.15888349863633905,0,10.120703769642374,0,0.0,0,0,0.09369392241592259,-0.031868275631495316,0.09227019165724812,0.0,0.2934414465490273,0.9285290401925196,2.0877426052815236,-0.8340397311378622,1.0,1.0,0.0,25.0,1.1320283420921763e-17,0,0.5384833050367855
941,2019-12-31,0,0,train,0.24290538,0.0862409011589437,0.16457313975030924,0.24290538,-0.153626642751512,0,10.190248006639685,0,8.429369702178807e-08,0,0,0.9102649367018151,0.3611273348253897,0.5236695230150928,0.0,1.479907861000471,0.9285290401925196,2.060292435923223,0.321070506817441,1.0,1.0,0.0,5.0,0.0038858858275323672,0,0.6428975664968873
956,2019-12-31,35,1,val,0.24202909,0.11856394298797467,0.18029651437166144,0.24202909,-0.047051763978575356,0,7.919077153614644,0,0.08636306922191957,0,0,1.355031219647758,0.6820550615552531,0.6866746076366346,0.0,1.5017179053837695,-0.6692886183776768,2.0367637193303936,0.3546127278832937,1.0,1.0,0.0,9.0,-0.0037942379713077497,1,0.821165817770232
957,2019-12-31,4,0,val,0.1724001,0.01544345583578735,0.09392177892754867,0.1724001,-0.1138815366335022,0,9.6115037426437,0,0.16215025786236437,0,0,0.9102649367018151,0.4871763896285297,0.4532983272274149,0.0,0.7056512853933707,0.9285290401925196,2.032842266564922,-0.4084728013648558,1.0,1.0,0.0,4.0,-8.97067275591988e-19,0,0.7934352009054896
958,2019-12-31,0,0,test,0.20091496,0.02300306196541657,0.11195901302263672,0.20091496,-0.18155957444708337,0,10.630657554166245,0,0.0745480236645135,0,0,0.14995554505204067,0.10030628575113837,-0.03379172345764698,0.0,-0.11222537898032657,0.9285290401925196,2.032842266564922,-1.194618607595779,1.0,1.0,0.0,4.0,0.00020011681367736812,0,0.6236559139784946
961,2019-12-31,30,0,train,0.21426854,0.024994229296129086,0.1196313823358621,0.21426854,-0.08963831296010555,0,7.897388233250695,0,0.0,0,0,0.14995554505204067,0.11167225925995189,0.04572433084366399,0.0,-0.07951031240537867,0.9285290401925196,2.032842266564922,-1.1631727753465422,1.0,1.0,0.0,6.0,-0.00043648782257832105,0,0.6279003961516695
964,2019-12-31,0,0,train,0.20091496,0.022029311784268688,0.11147213793206279,0.20091496,-0.18131593876131008,0,10.870378495434252,0,4.2146848510894035e-08,0,0,0.34993921892454616,0.24504576903675843,0.03124593877136527,0.0,-0.10786337010366684,0.9285290401925196,2.0289208137994508,-1.1883294411459318,1.0,1.0,0.0,6.0,0.00020500672299720094,0,0.5268817204301075
968,2019-12-31,0,0,train,0.56497794,0.2878315970634421,0.4264047704803447,0.56497794,-0.17891615770338082,0,10.32755393209203,0,8.429369702178807e-08,0,0,0.9102649367018151,0.3656265000361675,0.5346010920437231,0.0,1.5148039320137487,0.9285290401925196,2.0289208137994508,0.3713838384162201,1.0,1.0,0.0,4.0,0.015465860667917402,0,0.590265987549519
972,2019-12-31,0,0,train,0.21426854,0.020611081482355322,0.11743980842897521,0.21426854,-0.17712149964803847,0,11.147236431601131,0,0.0,0,0,0.14995554505204067,0.10568933094450501,0.008304145591505012,0.0,-0.07951031240537867,0.9285290401925196,2.0289208137994508,-1.1610763865299263,1.0,1.0,0.0,3.0,0.0011920258076757594,0,0.4117147707979627
973,2019-12-31,26,0,test,0.1724001,0.01544345583578735,0.09392177892754867,0.1724001,0.03347405275949267,1,7.795107470108395,0,0.2687741811805947,0,1,0.9102649367018151,0.4922838202005959,0.46982474868204954,0.0,0.7143753031466902,0.9285290401925196,2.0132350027375647,-0.3896053020153137,1.0,1.0,0.0,16.0,0.05702970155648864,0,1.8788907753254103
1007,2019-12-31,0,0,train,0.18269268,0.010988162111762545,0.09684041944718529,0.18269268,-0.16483193092892956,0,10.24879083266333,0,8.429369702178807e-08,0,0,0.14995554505204067,0.10552916900852476,0.008304145591505012,0.0,-0.08823433015869811,0.9285290401925196,1.9818633806137926,-1.144305275997,1.0,1.0,0.0,3.0,-0.0017741088050235527,0,0.6123372948500282
1012,2019-12-31,0,0,val,0.16810887,0.006549550505886961,0.08732920806229635,0.16810887,-0.15786291821728848,0,10.211436646467165,0,0.09754564637254401,0,0,1.1550365774457623,0.6574696750468604,0.5325768585531642,0.0,0.6947462632017215,-0.6692886183776768,1.977941927848321,-0.3896053020153137,1.0,1.0,0.0,3.0,-0.02462805999615842,0,0.7034521788341822
1018,2019-12-31,87,1,val,0.8377466,0.998910958096701,0.9183287891374619,0.8377466,0.0605476061436262,1,1.2759820853115829,1,0.45147628846761473,0,2,0.14995554505204067,0.12337436858803606,-2.7716137493894437,0.0,-0.1100443745419967,0.9285290401925196,1.962256116786435,-1.154787220080079,1.0,1.0,0.0,19.0,0.09351553874361122,1,2.9468024900962084
1026,2019-12-31,420,1,train,0.8377466,0.9986497623952272,0.918198191286725,0.8377466,0.1354017885401978,1,4.893743212302227,1,0.0,0,2,0.14995554505204067,0.0013744270613439634,-2.7716137493894437,0.0,0.6838412410100722,0.9285290401925196,1.954413211255492,-0.38750891319869785,1.0,1.0,0.0,23.0,1.1174600471716701e-17,1,2.714487832484437
1053,2019-12-31,564,1,val,0.8377466,0.9990353671086413,0.918390993643432,0.8377466,0.14284521980543452,1,6.166191533465685,1,0.3758383205454245,0,2,-0.09479964367748854,0.023134706981232555,-2.7716137493894437,0.0,-0.1100443745419967,0.9285290401925196,1.9230415891317199,-1.133823331913921,1.0,1.0,0.0,19.0,1.1174600471716701e-17,1,2.9162422184493493
1085,2019-12-31,0,0,test,0.21596128,0.019704078586755006,0.1178326780358244,0.21596128,-0.17785331216669792,0,10.576049533078189,0,0.056564412617536496,0,0,-0.09479964367748854,-0.06622861971259755,-0.03350715978435613,0.0,-0.08169131684370853,0.9285290401925196,1.8955914197734194,-1.091895555581605,1.0,1.0,0.0,4.0,-0.00013414639772087912,0,0.6287492925863044
1087,2019-12-31,0,0,train,0.20541635,0.008823668639004951,0.10712001009789145,0.20541635,-0.15560887081404695,0,10.200557660238443,0,0.0,0,0,-0.6102990102508059,-0.43842754631591907,-0.2004142356465007,0.0,-0.08169131684370853,0.9285290401925196,1.8955914197734194,-1.091895555581605,1.0,1.0,0.0,4.0,0.0012942590594228337,0,0.5277306168647425
1092,2019-12-31,56,1,train,0.8377466,0.9990645148862305,0.9184055675322266,0.8377466,-0.02611184984521997,0,4.935035527988222,1,1.9364382784216585,1,2,-0.028304092197068656,-0.006484278801489248,-2.7716137493894437,0.0,-0.09041533459702797,0.9285290401925196,1.8799056087115333,-1.091895555581605,1.0,1.0,0.0,3.0,0.019469732064433146,1,2.899830220713073
1111,2019-12-31,0,0,train,0.2722274,0.0211013931700815,0.14666439983592577,0.2722274,0.03995163899773668,1,10.014458598846753,0,0.5837687666230981,1,2,0.14995554505204067,-0.16465537598111504,-1.2989907175984496,0.0,0.701289276516711,0.9285290401925196,1.8720627031805903,-0.3267136375168398,1.0,1.0,0.0,6.0,-0.0807884590965391,0,2.869835880022637
1115,2019-12-31,0,0,train,0.20083807,0.012896890045584117,0.10686748206684037,0.20083807,-0.14707472166454272,0,10.172751836416895,0,0.0,0,0,-0.6102990102508059,-0.32558348425560274,-0.4609460957705572,0.0,-0.4917201512497221,0.9285290401925196,1.868141250415119,-1.471341931389064,1.0,1.0,0.0,13.0,0.004062134878973735,0,0.5435766836445954
1127,2019-12-31,0,0,train,0.1724001,0.01544345583578735,0.09392177892754867,0.1724001,-0.16695030602710248,0,10.2263254173507,0,8.429369702178807e-08,0,0,0.9102649367018151,0.4920210113707594,0.46982474868204954,0.0,0.6925652587633916,0.9285290401925196,1.8642197976496473,-0.3309064151500714,1.0,1.0,0.0,3.0,-3.806829125014911e-05,0,0.6129032258064516
1137,2019-12-31,0,0,test,0.16864206,0.004567000517973121,0.08660452974325857,0.16864206,-0.1762350383582053,0,11.388748627033834,0,0.0011389207974856674,0,0,0.14995554505204067,-0.05805567210907323,0.22360717276485376,0.0,0.6882032498867319,0.9285290401925196,1.8485339865877612,-0.3267136375168398,1.0,1.0,0.0,3.0,-7.062943332524902e-05,0,0.5314091680814941
